post_id,rating,source_url,artist_tags,copyright_tags,character_tags,general_tags,meta_tags,url
7996523,General,https://www.pixiv.net/artworks/121389359,['naname_(7name)'],"['hololive', 'hololive_english']","['bubba_(watson_amelia)', 'gawr_gura', 'gawr_gura_(school_uniform)', 'watson_amelia', 'watson_amelia_(1st_costume)']","['1girl', 'black_thighhighs', 'blonde_hair', 'blue_eyes', 'braid', 'braiding_hair', 'breasts', 'brown_skirt', 'couch', 'deerstalker', 'dog', 'dutch_angle', 'hairdressing', 'hat', 'large_breasts', 'long_hair', 'long_sleeves', 'mouth_hold', 'necktie', 'newspaper', 'on_couch', 'plaid_clothes', 'plaid_skirt', 'pocket_watch', 'red_necktie', 'shirt', 'short_necktie', 'skirt', 'solo', 'thigh_strap', 'thighhighs', 'twin_braids', 'virtual_youtuber', 'watch', 'white_shirt', 'zettai_ryouiki']","['commentary_request', 'highres']",https://danbooru.donmai.us/posts/7996523?q=hololive+-holostars
8002192,General,https://twitter.com/gigimurin/status/1823576790725746835,['gigi_murin_(artist)'],"['hololive', 'hololive_english', ""it's_always_sunny_in_philadelphia"", 'teen_wolf']",['gigi_murin'],"['1girl', 'ahoge', 'bike_shorts', 'black_shorts', 'brown_hair', 'english_text', 'meme', 'multicolored_hair', 'open_mouth', 'parody', 'pepe_silvia_(meme)', 'pink_eyes', 'shirt', 'shorts', 'tail', 'teeth', 'two-tone_hair', 'upper_teeth_only', 'virtual_youtuber', 'white_shirt']",[],https://danbooru.donmai.us/posts/8002192?q=hololive+-holostars
7996145,Sensitive,https://twitter.com/The0neulost/status/1817820986005229635,['the0neulost'],"['hololive', 'hololive_english']",['hakos_baelz'],"['1girl', 'animal_ear_fluff', 'animal_ears', 'armpits', 'big_belly', 'black_socks', 'blue_eyes', 'blue_shorts', 'blush', 'breasts', 'closed_mouth', 'eyebrows_hidden_by_hair', 'feet_out_of_frame', 'hair_between_eyes', 'hand_on_own_stomach', 'heart', 'large_breasts', 'lips', 'long_hair', 'looking_at_viewer', 'mouse_ears', 'mouse_girl', 'mouse_tail', 'navel', 'pregnant', 'red_hair', 'ribbon', 'short_shorts', 'shorts', 'simple_background', 'sitting', 'smile', 'socks', 'solo', 'tail', 'tail_ornament', 'tail_ribbon', 'very_long_hair', 'virtual_youtuber', 'yellow_background']",['highres'],https://danbooru.donmai.us/posts/7996145?q=hololive+-holostars
8001025,Explicit,https://www.pixiv.net/artworks/121496685,['torpedo_(gad3757)'],"['hololive', 'hololive_english']",['hakos_baelz'],"['1girl', 'anal', 'animal_ears', 'black_hair', 'breasts', 'dark-skinned_male', 'dark_skin', 'double_penetration', ""grabbing_another's_hair"", 'group_sex', 'hetero', 'interracial', 'long_hair', 'mmf_threesome', 'mouse_ears', 'mouse_girl', 'mouse_tail', 'multicolored_hair', 'nipples', 'red_hair', 'rough_sex', 'sex', 'streaked_hair', 'tail', 'threesome', 'very_dark_skin', 'virtual_youtuber', 'white_hair']","['highres', 'absurdres']",https://danbooru.donmai.us/posts/8001025?q=hololive+-holostars
7994937,Explicit,https://www.pixiv.net/artworks/118752993,['kirara_hoshiyama'],['hololive'],"['hakui_koyori', 'hakui_koyori_(1st_costume)']","['1boy', '1girl', ':d', 'animal_ears', 'antenna_hair', 'aphrodisiac', 'arms_up', 'black_pantyhose', 'blush', 'breasts', 'breasts_out', 'cat_ears', 'censored', 'clothing_aside', 'collared_shirt', 'comic', 'crotch_cutout', 'drinking', 'faceless', 'faceless_male', 'hetero', 'lying', 'medium_breasts', 'missionary', 'mosaic_censoring', 'necktie', 'nipples', 'on_back', 'open_mouth', 'panties', 'panties_aside', 'pantyhose', 'pink_hair', 'pink_necktie', 'pink_panties', 'purple_eyes', 'sex', 'shirt', 'skirt', 'smile', 'spread_legs', 'tail', 'thigh_strap', 'torn_clothes', 'torn_pantyhose', 'underwear', 'vaginal', 'vial', 'virtual_youtuber', 'white_shirt', 'wide-eyed']","['highres', 'absurdres', 'translation_request']",https://danbooru.donmai.us/posts/7994937?q=hololive+-holostars
7995059,Sensitive,https://twitter.com/wakaunderblade7/status/1823283352956485974,['wakaunderblade7'],['hololive'],"['hakui_koyori', 'hakui_koyori_(summer)']","['1girl', 'animal_ear_fluff', 'animal_ears', 'antenna_hair', 'arm_cutout', 'ass', 'barefoot', 'bed_sheet', 'bikini', 'blurry', 'blurry_background', 'blurry_foreground', 'blush', 'braid', 'breasts', 'choker', 'cleavage', 'closed_mouth', 'collarbone', 'curtains', 'extra_ears', 'feet_up', 'frilled_bikini', 'frills', 'green_hoodie', 'hair_ornament', 'hair_ribbon', 'hairclip', 'heart', 'heart_in_eye', 'hood', 'hoodie', 'huge_breasts', 'indoors', 'light_particles', 'long_sleeves', 'looking_at_viewer', 'lying', 'medium_hair', 'official_alternate_costume', 'on_stomach', 'open_clothes', 'open_hoodie', 'paw_pose', 'pink_choker', 'pink_hair', 'pink_lips', 'pink_ribbon', 'purple_eyes', 'ribbon', 'sleeves_past_wrists', 'smile', 'solo', 'swimsuit', 'symbol_in_eye', 'the_pose', 'thighs', 'two-tone_choker', 'two-tone_hoodie', 'virtual_youtuber', 'white_bikini', 'white_choker', 'white_hoodie', 'wolf_ears', 'wolf_girl']","['highres', 'absurdres']",https://danbooru.donmai.us/posts/7995059?q=hololive+-holostars
7993878,Sensitive,https://twitter.com/Ame_929/status/1823201331156602938,['ame929'],['hololive'],['hakui_koyori'],"['1girl', 'bandaid', 'belt', 'blush', 'crop_top', 'hair_ornament', 'hairclip', 'hat', 'long_hair', 'mayonnaise', 'navel', 'pillow', 'pink_eyes', 'pink_hair', 'pink_nails', 'plant', 'skirt', 'thighs']",['highres'],https://danbooru.donmai.us/posts/7993878?q=hololive+-holostars
7994023,Sensitive,https://www.pixiv.net/artworks/121447264,['ame929'],['hololive'],['hakui_koyori'],"['1girl', 'alternate_costume', 'animal_ears', 'arm_support', 'bandaid', 'bandaid_on_knee', 'bandaid_on_leg', 'bare_shoulders', 'beanie', 'belt', 'blush', 'borrowed_design', 'closed_mouth', 'crop_top', 'cross-laced_clothes', 'cross-laced_sleeves', 'crossed_bangs', 'feet_out_of_frame', 'frilled_pillow', 'frilled_shirt', 'frills', 'hair_between_eyes', 'hair_ornament', 'hairclip', 'hand_up', 'hat', 'indoors', 'leg_warmers', 'long_hair', 'long_sleeves', 'looking_at_viewer', 'mayonnaise', 'midriff', 'miniskirt', 'navel', 'off-shoulder_shirt', 'off_shoulder', 'pillow', 'pink_hair', 'pink_nails', 'plaid_clothes', 'plaid_skirt', 'pout', 'purple_eyes', 'purple_leg_warmers', 'purple_shirt', 'shirt', 'sidelocks', 'sitting', 'skirt', 'solo', 'striped_clothes', 'test_tube', 'thigh_strap', 'two_side_up', 'virtual_youtuber', 'white_belt', 'wolf_ears', 'wolf_girl', 'x_hair_ornament']","['commentary', 'symbol-only_commentary', 'highres', 'absurdres']",https://danbooru.donmai.us/posts/7994023?q=hololive+-holostars
7988696,Sensitive,https://twitter.com/ambercrown/status/1822756629533864204,['inari_(ambercrown)'],['hololive'],['hakui_koyori'],"['1girl', 'animal_ear_fluff', 'animal_ears', 'ankle_ribbon', 'antenna_hair', 'aqua_ribbon', 'arm_strap', 'bare_shoulders', 'barefoot', 'bikini', 'black_bikini', 'black_choker', 'blue_bracelet', 'blue_eyes', 'blue_sky', 'blush', 'boat', 'bracelet', 'braid', 'braided_bun', 'breasts', 'chest_belt', 'choker', 'cloud', 'cloudy_sky', 'collarbone', 'crown_braid', 'cup', 'day', 'double_bun', 'drinking_straw', 'fang', 'fingernails', 'flower', 'hair_between_eyes', 'hair_bun', 'hair_ribbon', 'heart', 'heart_choker', 'hibiscus', 'holding', 'holding_cup', 'indian_style', 'jewelry', 'large_breasts', 'leg_ribbon', 'lens_flare', 'long_hair', 'looking_at_viewer', 'nail_polish', 'navel', 'open_mouth', 'outdoors', 'pink_hair', 'plant', 'red_flower', 'red_ribbon', 'ribbon', 'sitting', 'skindentation', 'sky', 'smile', 'solo', 'stomach', 'striped_ribbon', 'swimsuit', 'thigh_strap', 'thighs', 'tropical_drink', 'very_long_hair', 'virtual_youtuber', 'watercraft', 'wolf_ears', 'wolf_girl', 'yellow_bracelet']",['highres'],https://danbooru.donmai.us/posts/7988696?q=hololive+-holostars
7990719,Sensitive,https://www.pixiv.net/artworks/121435103,['inari_(ambercrown)'],['hololive'],['hakui_koyori'],"['1girl', 'animal_ear_fluff', 'animal_ears', 'ankle_ribbon', 'antenna_hair', 'aqua_ribbon', 'arm_strap', 'bare_shoulders', 'barefoot', 'bikini', 'black_bikini', 'black_choker', 'blue_bracelet', 'blue_eyes', 'blue_sky', 'blush', 'boat', 'bracelet', 'braid', 'braided_bun', 'breasts', 'chest_belt', 'choker', 'cloud', 'cloudy_sky', 'collarbone', 'crown_braid', 'cup', 'day', 'double_bun', 'drinking_straw', 'fang', 'fingernails', 'flower', 'hair_between_eyes', 'hair_bun', 'hair_ribbon', 'heart', 'heart_choker', 'hibiscus', 'holding', 'holding_cup', 'indian_style', 'jewelry', 'large_breasts', 'leg_ribbon', 'lens_flare', 'long_hair', 'looking_at_viewer', 'nail_polish', 'navel', 'open_mouth', 'outdoors', 'pink_hair', 'plant', 'red_flower', 'red_ribbon', 'ribbon', 'sitting', 'skindentation', 'sky', 'smile', 'solo', 'stomach', 'striped_ribbon', 'swimsuit', 'thigh_strap', 'thighs', 'tropical_drink', 'very_long_hair', 'virtual_youtuber', 'watercraft', 'wolf_ears', 'wolf_girl', 'yellow_bracelet']","['commentary_request', 'english_commentary', 'highres', 'mixed-language_commentary']",https://danbooru.donmai.us/posts/7990719?q=hololive+-holostars
7983760,Questionable,https://twitter.com/_loisning/status/1822262711385801064,['loisning'],['hololive'],['hakui_koyori'],"['1girl', 'animal_ear_fluff', 'animal_ears', 'ankle_bow', 'antenna_hair', 'ass_visible_through_thighs', 'bare_shoulders', 'bikini', 'black_choker', 'blue_sky', 'blush', 'bow', 'braid', 'braided_bun', 'breasts', 'cameltoe', 'character_name', 'choker', 'claw_pose', 'cleavage', 'cloud', 'cloudy_sky', 'coat', 'collarbone', 'crown_braid', 'day', 'double_bun', 'fingernails', 'flip-flops', 'frilled_bikini', 'frilled_coat', 'frills', 'full_body', 'green_bow', 'hair_between_eyes', 'hair_bow', 'hair_bun', 'hair_intakes', 'hair_ornament', 'hairclip', 'hand_up', 'heart', 'heart_choker', 'lab_coat', 'large_breasts', 'long_hair', 'long_sleeves', 'looking_at_viewer', 'mismatched_bikini', 'nail_polish', 'navel', 'no_nose', 'open_clothes', 'open_coat', 'outdoors', 'pink_bow', 'pink_hair', 'pink_nails', 'purple_eyes', 'sandals', 'sky', 'sleeves_past_wrists', 'solo', 'stomach', 'swimsuit', 'tail', 'thigh_strap', 'thighs', 'toenail_polish', 'toenails', 'toes', 'virtual_youtuber', 'white_background', 'white_bikini', 'white_coat', 'white_footwear', 'wolf_ears', 'wolf_girl', 'wolf_tail']","['commentary', 'highres', 'absurdres']",https://danbooru.donmai.us/posts/7983760?q=hololive+-holostars
7999009,Questionable,https://twitter.com/ponta1299/status/1823663471185289474,['minoriminoru0'],['hololive'],['hakui_koyori'],"['1girl', 'animal_ear_fluff', 'animal_ears', 'antenna_hair', 'beach', 'beach_towel', 'bikini', 'blue_sky', 'blush', 'braid', 'breasts', 'cleavage', 'cloud', 'cloudy_sky', 'collarbone', 'day', 'extra_ears', 'feet', 'feet_up', 'green_towel', 'hair_ornament', 'hair_ribbon', 'hairclip', 'heart', 'heart_hair_ornament', 'holding', 'huge_breasts', 'long_hair', 'looking_at_viewer', 'lotion', 'lying', 'ocean', 'on_stomach', 'open_mouth', 'outdoors', 'palm_tree', 'pink_eyes', 'pink_hair', 'ribbon', 'sand', 'sky', 'smile', 'soles', 'solo', 'sunscreen', 'swimsuit', 'tail', 'the_pose', 'thighs', 'toes', 'topless', 'towel', 'tree', 'two_side_up', 'unworn_bikini_top', 'virtual_youtuber', 'water', 'white_bikini', 'white_ribbon', 'wolf_ears', 'wolf_girl', 'wolf_tail']","['commentary_request', 'corrupted_twitter_file', 'highres']",https://danbooru.donmai.us/posts/7999009?q=hololive+-holostars
7989561,Sensitive,https://www.pixiv.net/artworks/121422722,['wakaunderblade7'],['hololive'],['hakui_koyori'],"['1girl', ':3', 'alternate_costume', 'animal_ear_fluff', 'animal_ears', 'antenna_hair', 'apron', 'black_bow', 'black_dress', 'black_ribbon', 'blue_eyes', 'blurry', 'blurry_background', 'blush', 'bow', 'braid', 'braided_bun', 'breasts', 'collar', 'collarbone', 'crown_braid', 'detached_collar', 'dress', 'fang', 'frilled_apron', 'frills', 'hair_bow', 'hair_bun', 'hair_intakes', 'hair_ornament', 'indoors', 'large_breasts', 'long_hair', 'looking_to_the_side', 'lower_teeth_only', 'maid', 'maid_apron', 'maid_headdress', 'neck_ribbon', 'open_mouth', 'pink_hair', 'ribbon', 'short_sleeves', 'skin_fang', 'smile', 'solo', 'teeth', 'virtual_youtuber', 'waist_apron', 'white_apron', 'white_collar', 'white_headdress', 'white_wrist_cuffs', 'window', 'wolf_ears', 'wolf_girl', 'wrist_cuffs']","['highres', 'revision']",https://danbooru.donmai.us/posts/7989561?q=hololive+-holostars
7997160,General,https://twitter.com/Nanamiiill/status/1823498145646699005,['tora_(nanamiiill)'],['hololive'],"['hakui_koyori', 'hakui_koyori_(summer)', 'kazama_iroha', 'kazama_iroha_(street)']","['2girls', '3koma', 'animal_ears', 'blonde_hair', 'blue_choker', 'blue_eyes', 'blue_shirt', 'blush', 'braid', 'choker', 'closed_eyes', 'closed_mouth', 'comic', 'fang', ""head_on_another's_shoulder"", 'laughing', 'long_hair', 'medium_hair', 'multiple_girls', 'official_alternate_costume', 'one_eye_closed', 'open_mouth', 'pink_hair', 'purple_eyes', 'shirt', 'simple_background', 'smile', 'spoken_x', 'squiggle', 'sweatdrop', 'virtual_youtuber', 'white_background', 'wolf_ears', 'wolf_girl', 'yuri']","['commentary', 'highres', 'absurdres']",https://danbooru.donmai.us/posts/7997160?q=hololive+-holostars
7983766,General,https://twitter.com/monu_oekaki/status/1822242414406385956,['monuke_(monu)'],['hololive'],"['hakui_koyori', 'hakui_koyori_(school_uniform)', 'kokoro_(hakui_koyori)']","['1girl', 'animal_ear_fluff', 'animal_ears', 'antenna_hair', 'arm_cutout', 'bags_under_eyes', 'belt', 'belt_collar', 'blush', 'bow', 'breasts', 'choker', 'collar', 'fang', 'fingernails', 'flower', 'frilled_sailor_collar', 'frills', 'hair_ornament', 'hair_ribbon', 'hairclip', 'heart', 'heart_hair_ornament', 'large_breasts', 'long_hair', 'looking_at_viewer', 'nail_polish', 'open_mouth', 'pink_bow', 'pink_hair', 'pink_lips', 'pink_sailor_collar', 'pink_serafuku', 'pink_skirt', 'plaid_clothes', 'plaid_skirt', 'pocket', 'purple_background', 'purple_belt', 'purple_bow', 'purple_choker', 'purple_collar', 'purple_eyes', 'purple_nails', 'ribbon', 'sailor_collar', 'school_uniform', 'serafuku', 'short_sleeves', 'skirt', 'solo', 'spoken_x', 'striped_bow', 'tail', 'tail_flower', 'tail_ornament', 'two-tone_bow', 'two_side_up', 'upper_body', 'virtual_youtuber', 'white_background', 'white_ribbon', 'wolf_ears', 'wolf_girl', 'wolf_tail', 'x_fingers']","['commentary', 'highres']",https://danbooru.donmai.us/posts/7983766?q=hololive+-holostars
7989571,General,https://www.pixiv.net/artworks/121108211,['wakaunderblade7'],['hololive'],"['hakui_koyori', 'hakui_koyori_(school_uniform)', 'kokoro_(hakui_koyori)']","['1girl', ':3', 'animal_ears', 'antenna_hair', 'blurry', 'blurry_background', 'blush', 'bow', 'braid', 'choker', 'collarbone', 'day', 'earrings', 'fang', 'frilled_sailor_collar', 'frills', 'hair_ornament', 'hair_ribbon', 'hairclip', 'heart', 'heart_hair_ornament', 'heart_in_eye', 'house', 'jewelry', 'light_particles', 'long_hair', 'open_mouth', 'outdoors', 'pink_bow', 'pink_choker', 'pink_eyes', 'pink_hair', 'pink_sailor_collar', 'pink_serafuku', 'ribbon', 'sailor_collar', 'school_uniform', 'serafuku', 'skin_fang', 'smile', 'solo', 'striped_bow', 'stud_earrings', 'symbol_in_eye', 'teeth', 'virtual_youtuber', 'white_bow', 'white_ribbon', 'wolf_ears', 'wolf_girl']","['commentary', 'commentary_request', 'highres']",https://danbooru.donmai.us/posts/7989571?q=hololive+-holostars
7995347,Sensitive,https://www.pixiv.net/artworks/121464005,['yoshi_yubisashi'],['hololive'],"['hakui_koyori', 'hakui_koyori_(school_uniform)', 'kokoro_(hakui_koyori)']","['1girl', 'animal_ear_fluff', 'animal_ears', 'antenna_hair', 'arm_cutout', 'black_choker', 'blue_eyes', 'blurry', 'blurry_background', 'blush', 'braid', 'breasts', 'brown_skirt', 'choker', 'clothes_pull', 'collarbone', 'door', 'doorway', 'fang', 'flower', 'frilled_sailor_collar', 'frills', 'gradient_eyes', 'hair_ornament', 'hair_ribbon', 'hairclip', 'haze', 'heart', 'heart_hair_ornament', 'huge_breasts', 'large_breasts', 'leaning_to_the_side', 'legwear_garter', 'long_hair', 'looking_at_viewer', 'multicolored_eyes', 'official_alternate_costume', 'open_mouth', 'orange_ribbon', 'pink_hair', 'pink_lips', 'pink_ribbon', 'pink_sailor_collar', 'plaid_clothes', 'plaid_skirt', 'pocket', 'purple_eyes', 'rain', 'ribbon', 'sailor_collar', 'school_uniform', 'serafuku', 'short_sleeves', 'single_legwear_garter', 'skirt', 'skirt_pull', 'solo', 'star_ornament', 'striped_ribbon', 'tail', 'tail_flower', 'tail_ornament', 'thighs', 'two-tone_ribbon', 'two_side_up', 'virtual_youtuber', 'wet', 'wet_clothes', 'wet_hair', 'wet_skirt', 'white_garter', 'white_ribbon', 'white_serafuku', 'wing_collar', 'wolf_ears', 'wolf_girl', 'wolf_tail', 'wringing_clothes', 'wringing_skirt']","['commentary_request', 'highres']",https://danbooru.donmai.us/posts/7995347?q=hololive+-holostars
7986404,Questionable,https://twitter.com/namelesstwo0w0/status/1822659284674732346,['nanashi_(nlo)'],['hololive'],['himemori_luna'],"['!', '!!', '1girl', 'ahoge', 'blush', 'bob_cut', 'bracelet', 'breasts', 'candy_hair_ornament', 'collarbone', 'completely_nude', 'covering_breasts', 'covering_privates', 'crescent', 'crescent_earrings', 'earrings', 'food-themed_hair_ornament', 'greyscale', 'hair_ornament', 'hairclip', 'jewelry', 'looking_at_viewer', 'medium_hair', 'monochrome', 'navel', 'nude', 'open_mouth', 'simple_background', 'solo', 'stomach', 'sweat', 'teeth', 'upper_body', 'upper_teeth_only', 'virtual_youtuber']","['highres', 'absurdres', 'translation_request']",https://danbooru.donmai.us/posts/7986404?q=hololive+-holostars
7990136,Questionable,https://twitter.com/namelesstwo0w0/status/1822971791624614068,['nanashi_(nlo)'],['hololive'],['himemori_luna'],"['!', '!!', '1girl', ':o', 'ahoge', 'blush', 'bob_cut', 'bracelet', 'breasts', 'candy_hair_ornament', 'collarbone', 'completely_nude', 'covering_breasts', 'covering_privates', 'crescent', 'crescent_earrings', 'crossed_arms', 'earrings', 'food-themed_hair_ornament', 'green_eyes', 'hair_ornament', 'hairclip', 'heterochromia', 'jewelry', 'looking_at_viewer', 'medium_hair', 'navel', 'nude', 'open_mouth', 'pink_eyes', 'pink_hair', 'simple_background', 'small_breasts', 'solo', 'spoken_exclamation_mark', 'stomach', 'sweat', 'teeth', 'upper_body', 'upper_teeth_only', 'virtual_youtuber', 'white_background', 'yellow_bracelet']","['highres', 'absurdres', 'translation_request']",https://danbooru.donmai.us/posts/7990136?q=hololive+-holostars
7988690,Sensitive,https://www.pixiv.net/artworks/121378407,['seriponpoyon'],['hololive'],['himemori_luna'],"['1girl', 'armpit_crease', 'bare_shoulders', 'bikini', 'black_ribbon', 'blue_bikini', 'blue_flower', 'blue_nails', 'blush', 'breasts', 'cleavage', 'collarbone', 'fingernails', 'flower', 'front-tie_bikini_top', 'front-tie_top', 'gradient_hair', 'green_eyes', 'hair_flower', 'hair_ornament', 'hair_ribbon', 'halterneck', 'hand_up', 'heterochromia', 'large_breasts', 'long_hair', 'looking_at_viewer', 'multicolored_hair', 'nail_polish', 'navel', 'pink_eyes', 'pink_hair', 'ribbon', 'side-tie_bikini_bottom', 'simple_background', 'solo', 'stomach', 'swimsuit', 'thighs', 'two-tone_hair', 'virtual_youtuber', 'white_background']","['commentary_request', 'highres', 'absurdres']",https://danbooru.donmai.us/posts/7988690?q=hololive+-holostars
7992594,Sensitive,https://www.pixiv.net/artworks/119619428,['tomatoketchup96'],"['hololive', 'hololive_dev_is']",['hiodoshi_ao'],"['1girl', 'adapted_costume', 'belt', 'black_belt', 'black_collar', 'black_pants', 'black_shirt', 'blue_hair', 'collar', 'earrings', 'grey_eyes', 'grey_jacket', 'jacket', 'jewelry', 'looking_at_viewer', 'mole', 'mole_under_mouth', 'necklace', 'pants', 'parted_bangs', 'ring', 'shirt', 'simple_background', 'smile', 'solo', 'virtual_youtuber', 'white_background', 'wolf_cut']",['highres'],https://danbooru.donmai.us/posts/7992594?q=hololive+-holostars
7997176,General,https://twitter.com/soda_dokka_ikou/status/1823174405062840820,['soda_dokka_ikou'],['hololive'],"['hoshimachi_suisei', 'hoshimachi_suisei_(school_uniform)']","['1girl', 'belt', 'blue_bow', 'blue_bowtie', 'blue_choker', 'blue_eyes', 'blue_footwear', 'blue_hair', 'blush', 'bow', 'bowtie', 'choker', 'green_belt', 'hair_ribbon', 'holding', 'holding_shoes', 'long_hair', 'looking_at_viewer', 'offering_hand', 'official_alternate_costume', 'one_side_up', 'outstretched_arm', 'outstretched_hand', 'pleated_skirt', 'reaching', 'reaching_towards_viewer', 'ribbon', 'sailor_collar', 'sailor_shirt', 'shirt', 'shoes', 'sidelocks', 'skirt', 'smile', 'solo', 'star_(symbol)', 'star_in_eye', 'symbol_in_eye', 'virtual_youtuber', 'white_ribbon', 'white_shirt', 'white_skirt']",['highres'],https://danbooru.donmai.us/posts/7997176?q=hololive+-holostars
7997534,General,https://twitter.com/tai_inukai/status/1823372560362258804,['tai_inukai'],['hololive'],"['hoshimachi_suisei', 'hoshimachi_suisei_(shout_in_crisis)']","['1girl', 'asymmetrical_sleeves', 'black_shirt', 'black_shorts', 'black_skirt', 'black_socks', 'blue_eyes', 'blue_hair', 'chest_harness', 'closed_mouth', 'double-parted_bangs', 'floating', 'floating_hair', 'flower', 'frown', 'hair_between_eyes', 'half-skirt', 'harness', 'high_ponytail', 'legs_up', 'long_hair', 'long_skirt', 'long_sleeves', 'looking_at_viewer', 'mismatched_sleeves', 'official_alternate_costume', 'official_alternate_hairstyle', 'overskirt', 'red_background', 'red_flower', 'shirt', 'shorts', 'single_sidelock', 'skirt', 'socks', 'solo', 'turtleneck', 'upside-down', 'virtual_youtuber']","['commentary', 'symbol-only_commentary', 'highres', 'absurdres']",https://danbooru.donmai.us/posts/7997534?q=hololive+-holostars
7998159,Sensitive,https://twitter.com/apple_2na/status/1822931501828485479,['appleofmyeye'],['hololive'],"['hoshimachi_suisei', 'sakura_miko']","['2girls', 'blue_eyes', 'blue_hair', 'green_eyes', 'grey_shirt', 'hug', 'long_hair', 'long_sleeves', 'micomet_(hololive)', 'multiple_girls', 'off_shoulder', 'parted_lips', 'pink_hair', 'shirt', 'simple_background', 'upper_body', 'virtual_youtuber', 'white_background', 'yuri']","['commentary_request', 'highres', 'unfinished']",https://danbooru.donmai.us/posts/7998159?q=hololive+-holostars
7996070,General,https://twitter.com/DDyumi364/status/1823387321850581168,['yumi5469'],['hololive'],"['hoshimachi_suisei', 'sakura_miko']","['!?', '2girls', '3koma', 'ahoge', 'blue_hair', 'blush', 'clothing_cutout', 'comic', 'drawstring', 'eye_contact', 'food', 'food_in_mouth', 'green_eyes', 'hair_ornament', 'hairclip', ""hand_on_another's_shoulder"", 'hood', 'hoodie', 'long_hair', 'looking_at_another', 'micomet_(hololive)', 'multiple_girls', 'notice_lines', 'pink_hair', 'pink_hoodie', 'pocky', 'pocky_in_mouth', 'pocky_kiss', 'purple_eyes', 'shirt', 'shoulder_cutout', 'simple_background', 'spoken_interrobang', 'virtual_youtuber', 'white_background', 'white_shirt', 'yuri']",['highres'],https://danbooru.donmai.us/posts/7996070?q=hololive+-holostars
7986286,Sensitive,https://www.pixiv.net/artworks/121404099,['hiiragi_melt'],['hololive'],['hoshimachi_suisei'],"['1girl', ':d', 'alcohol', 'alternate_costume', 'ass', 'back', 'bikini', 'black_bikini', 'blue_choker', 'blue_eyes', 'blue_hair', 'breasts', 'choker', 'cityscape', 'cup', 'double-parted_bangs', 'drinking_glass', 'earrings', 'from_behind', 'hair_between_eyes', 'hair_bun', 'halterneck', 'indoors', 'jewelry', 'long_hair', 'looking_at_viewer', 'looking_back', 'median_furrow', 'medium_breasts', 'multi-strapped_bikini_bottom', 'night', 'plant', 'pool', 'potted_plant', 'shooting_star', 'side-tie_bikini_bottom', 'side_up_bun', 'sideboob', 'single_hair_bun', 'single_side_bun', 'smile', 'solo', 'star_(symbol)', 'star_in_eye', 'string_bikini', 'swimsuit', 'symbol_in_eye', 'teeth', 'thigh_strap', 'upper_teeth_only', 'virtual_youtuber', 'wading', 'water', 'wet', 'wine', 'wine_glass']","['commentary', 'highres']",https://danbooru.donmai.us/posts/7986286?q=hololive+-holostars
7990453,Sensitive,https://www.pixiv.net/artworks/121432369,['hoangryu'],['hololive'],['hoshimachi_suisei'],"['!?', '1girl', 'alternate_breast_size', 'alternate_hairstyle', 'barefoot', 'bathing', 'blue_eyes', 'blue_hair', 'blush', 'breasts', 'cleavage', 'closed_mouth', 'clothes_lift', 'collarbone', 'feet', 'from_side', 'hair_bun', 'hair_intakes', 'half_up_braid', 'hololive_dance_practice_uniform', 'lifting_own_clothes', 'looking_at_viewer', 'medium_breasts', 'medium_hair', 'multiple_views', 'navel', 'nude', 'official_alternate_costume', 'open_mouth', 'parted_lips', 'partially_submerged', 'shirt_lift', 'side_ponytail', 'sidelocks', 'simple_background', 'single_hair_bun', 'smile', 'soles', 'speech_bubble', 'stomach', 'toes', 'upper_body', 'virtual_youtuber', 'wet', 'white_background']","['commentary', 'english_commentary', 'highres', 'absurdres']",https://danbooru.donmai.us/posts/7990453?q=hololive+-holostars
7988356,Questionable,https://twitter.com/ryu_hoang/status/1822641053469733023,['hoangryu'],['hololive'],['hoshimachi_suisei'],"['1girl', 'alternate_breast_size', 'alternate_hairstyle', 'bathing', 'blue_eyes', 'blue_hair', 'blush', 'breasts', 'cleavage', 'collarbone', 'from_side', 'hair_bun', 'hair_intakes', 'medium_breasts', 'medium_hair', 'nude', 'parted_lips', 'partially_submerged', 'sidelocks', 'simple_background', 'single_hair_bun', 'solo', 'speech_bubble', 'upper_body', 'virtual_youtuber', 'wet', 'white_background']","['commentary', 'english_commentary', 'highres', 'absurdres']",https://danbooru.donmai.us/posts/7988356?q=hololive+-holostars
